,datetime,Maesang (Cakalang),Deho (Tongkol),Malalugis (Layang),Tude (Selar),B. Tuna (Panitang),sst_dailymean (C),chlorofil_dailymean (mg/m^3),eastward_seawater_dailymean (m/s),northward_seawater_dailymean (m/s),eastward_wind_dailymean (m/s),northward_wind_dailymean (m/s),season,wind_magnitude_dailymean (m/s),wind_direction,seawater_magnitude_dailymean (m/s),seawater_direction
1109,2/12/2021,8710,2930,6460,100,3310,29.50785386,0.146774693,0.10921792,-0.089125781,2.876616979,1.408194376,Barat,3.2028013744953205,North East,0.14096793567328125,South East
1110,2/13/2021,21809,8067,19209,280,12629,29.21141929,0.146767046,0.19049956,-0.079536055,4.5547705,0.655805054,Barat,4.601740385606536,East,0.2064365917301403,South East
1111,2/14/2021,19386,3196,22700,60,3758,29.25785607,0.151056009,0.280246791,-0.078619452,9.035728286,-0.734216452,Barat,9.065509332453855,East,0.2910657693693609,East
1112,2/15/2021,23901,5682,11980,150,5184,29.00500486,0.149651123,0.366324313,-0.176767793,6.335101557,-0.987474415,Barat,6.411600225979737,East,0.40674359852001707,South East
1113,2/16/2021,9187,1545,12792,170,4146,29.01642721,0.178291411,0.291004708,-0.217234355,2.525423686,-2.174555371,Barat,3.332634971813561,South East,0.36314529471057627,South East
1114,2/17/2021,1870,850,2750,0,1820,29.19714136,0.175437422,0.214453283,-0.155782708,4.410466421,-3.00725845,Barat,5.3381473786197535,South East,0.2650631296527138,South East
1115,2/18/2021,6192,1910,2142,64,5042,29.029286,0.175348964,0.13383831,-0.091433971,5.4490975,-0.794613539,Barat,5.506729904477643,East,0.1620890627910623,South East
1116,2/19/2021,7265,1940,7010,60,2420,28.99357171,0.204303534,0.213574159,0.002737569,6.125189971,-3.051242407,Barat,6.843101081170301,South East,0.21359170320166243,East
1117,2/20/2021,8335,2520,8805,200,5000,29.1671425,0.198543716,0.298616242,0.031381383,7.144873364,-1.316006324,Barat,7.265059396343892,East,0.3002606387543916,East
1118,2/21/2021,6210,1080,7620,0,2040,28.85785557,0.193326065,0.288133107,0.03606876,6.333892657,-0.986989304,Barat,6.410331042669241,East,0.2903818913042117,East
1119,2/22/2021,17450,5870,7450,120,5860,29.00214721,0.175346409,0.23685849,-0.020415031,3.987481486,-3.052536093,Barat,5.021751208518844,South East,0.23773665635701,East
1120,2/23/2021,17613,5408,8005,235,6269,28.98785836,0.151026641,0.181076742,-0.043735277,3.430886779,-2.373372421,Barat,4.171795864981938,South East,0.1862835498577405,East
1121,2/24/2021,7601,2370,13110,340,3243,28.90928421,0.158683203,0.110549089,-0.009959333,0.756507638,-0.269636211,Barat,0.803123584907563,East,0.11099679901931772,East
1122,2/25/2021,13990,2755,26460,225,4935,29.32285429,0.156779083,0.042572134,0.124535411,-1.272374183,0.739164296,Barat,1.4714958097276707,North West,0.13161099948808563,
1123,2/26/2021,24782,7415,20545,60,9658,29.4249965,0.144392098,0.026708279,0.211288802,-0.638501142,-0.299309218,Barat,0.7051735363122156,South West,0.21297016227100227,
1124,2/27/2021,23010,9835,14060,240,9599,29.32928893,0.14997091,0.090205368,0.184839681,-1.614361,-2.804452629,Barat,3.235910379881682,South West,0.20567624094240247,North East
1125,2/28/2021,14330,3390,26010,110,4010,29.33214036,0.150449736,0.049264662,0.055245399,-0.142073844,-3.105683307,Barat,3.108931292345875,South,0.07402067976345154,North East
1126,3/1/2021,11195,4045,12355,0,10695,29.20000329,0.150348125,0.066847421,-0.033416497,4.0642716,-2.262738793,Peralihan 1,4.651697591623262,South East,0.07473446304150616,South East
1127,3/2/2021,2915,330,7055,150,3095,29.38928229,0.167233698,0.024716311,-0.130610063,-0.961214929,-1.292774606,Peralihan 1,1.6109625450800928,South West,0.13292811811769806,South
1128,3/3/2021,24568,5120,21100,0,8682,29.46357286,0.1600987,-0.159184671,-0.066510978,-5.514638593,-2.070012686,Peralihan 1,5.890347301442077,West,0.17252092532760982,South West
1129,3/4/2021,16601,3581,18680,495,11668,29.35714286,0.154875163,-0.24343358,0.027284822,-3.924922829,-3.485987986,Peralihan 1,5.249488684828428,South West,0.24495789308203172,West
1130,3/5/2021,15375,2890,10860,185,4145,29.02214707,0.167676366,-0.304870496,0.056306361,-5.302425443,-2.612642829,Peralihan 1,5.911143555226761,South West,0.3100264918040849,West
1131,3/6/2021,8300,880,11680,115,3950,29.180712,0.177125023,-0.309901506,0.087928842,-4.62923915,-4.43832645,Peralihan 1,6.413158097588295,South West,0.3221341718547242,West
1132,3/7/2021,15040,1720,7560,0,4740,29.28500364,0.176631533,-0.352198124,0.109891978,-3.887887793,-3.12379425,Peralihan 1,4.987360224336265,South West,0.36894412229749896,West
1133,3/8/2021,2566,75,4800,0,2629,29.12357014,0.168127952,-0.329811782,0.106341194,-2.418576529,-4.483091971,Peralihan 1,5.093881236059038,South West,0.34653176057521934,West
1134,3/9/2021,3140,300,1230,0,1380,29.06785586,0.165367299,-0.258949187,0.068780482,-0.710223068,-2.591944589,Peralihan 1,2.687488336489242,South,0.2679280428624695,West
1135,3/10/2021,8240,2556,11960,100,2754,29.1871425,0.151513887,-0.110768728,0.000731713,4.67803455,-0.254462855,Peralihan 1,4.684950223382149,East,0.11077114473838551,West
1136,3/11/2021,5611,860,10420,15,6127,29.06213814,0.142040032,-0.015587422,-0.008393268,2.902306664,0.776329639,Peralihan 1,3.004342137688163,East,0.01770352146681298,South West
1137,3/12/2021,15379,3224,23602,10,11178,29.27357043,0.157900563,0.004803528,0.014313944,0.0695581,1.675709365,Peralihan 1,1.677152409658798,,0.01509843945849769,
1138,3/13/2021,7849,1851,22580,465,5532,29.54714307,0.157476224,0.038246221,-0.045327547,0.71751977,0.398908714,Peralihan 1,0.8209523630796045,North East,0.05930733460389238,South East
1139,3/14/2021,15480,1940,9428,60,1380,29.57142414,0.142027812,0.037227051,-0.107819685,0.821278255,0.083447998,Peralihan 1,0.8255068385580175,East,0.11406549784950673,South
1140,3/15/2021,10960,1550,8152,0,3785,29.48428343,0.144448089,-0.012845896,-0.129993236,-1.829015343,-1.711484346,Peralihan 1,2.504890375152664,South West,0.13062640793420952,South
1141,3/16/2021,3900,502,3360,0,1740,29.68571693,0.124961662,-0.083487332,-0.135596229,-0.727101549,-2.1223514,Peralihan 1,2.2434464842380706,South,0.15923715622774312,South West
1142,3/17/2021,2490,180,7200,0,120,29.54499829,0.123698807,-0.185427838,-0.143194929,-2.947644779,-2.139977257,Peralihan 1,3.642542024965972,South West,0.23428245943021275,South West
1143,3/18/2021,2485,0,3620,0,480,29.5042855,0.135985214,-0.254677483,-0.090986433,-2.110114106,-2.820299779,Peralihan 1,3.52231065974704,South West,0.2704425102258866,West
1144,3/19/2021,10335,2220,7105,140,4598,29.31500464,0.143662969,-0.267799688,-0.029747725,-0.639221851,-2.012149,Peralihan 1,2.111243276601933,South,0.2694468408342784,West
1145,3/20/2021,10690,1575,18320,0,5220,29.57857186,0.138808985,-0.243996507,-0.02841967,-0.578450022,-2.76335245,Peralihan 1,2.8232465692661,South,0.2456460320687268,West
1146,3/21/2021,3260,0,4200,0,880,29.51499936,0.113814307,-0.258265077,-0.006895669,-3.238252264,-0.287639462,Peralihan 1,3.2510020278985947,West,0.2583571176661744,West
1147,3/22/2021,3570,1570,8610,425,215,29.38857164,0.127025891,-0.288292465,0.065308487,-5.906935457,-1.901111133,Peralihan 1,6.205329163967077,West,0.295597266310102,West
1148,3/23/2021,7154,2100,6985,0,3916,29.31928571,0.119538932,-0.310067281,0.077698034,-3.342870993,-2.93182285,Peralihan 1,4.446388613203183,South West,0.3196540367869583,West
1149,3/24/2021,480,120,2040,0,180,29.23785614,0.121223472,-0.297381354,0.084107663,-4.115049864,-1.075900457,Peralihan 1,4.2533747985075605,West,0.30904654775971024,West
1150,3/25/2021,1980,180,13820,0,840,29.48642614,0.130854862,-0.267238783,0.146101464,-2.949853407,-2.563133943,Peralihan 1,3.907849886132812,South West,0.3045688837065671,North West
1151,3/26/2021,12544,790,8680,100,5651,29.38928436,0.13244572,-0.206201233,0.109223489,-1.50360471,-1.211948771,Peralihan 1,1.931229387582582,South West,0.23334249300128215,North West
1152,3/27/2021,5020,670,12300,10,1980,29.34999743,0.139471014,-0.053749194,0.154462644,2.266480837,-1.152629734,Peralihan 1,2.54273291719542,South East,0.16354719272161286,
1153,3/28/2021,3935,755,2640,300,1920,29.20999564,0.138214035,0.070482791,0.060131752,4.194440457,-0.930230624,Peralihan 1,4.296354240649367,East,0.09264799741893608,North East
1154,3/29/2021,5804,550,7385,10,1931,29.24642507,0.126537939,0.148781496,-0.013697462,4.281948186,1.007757331,Peralihan 1,4.3989379520258,East,0.1494106890996741,East
1155,3/30/2021,400,0,1400,0,360,29.30857193,0.131419405,0.151728887,-0.039594024,4.2102031,-1.466069115,Peralihan 1,4.458157555897559,East,0.15680989090861375,East
1156,3/31/2021,3880,120,720,0,1680,29.28571207,0.135119791,0.101041978,-0.027853407,2.073982411,-0.703977492,Peralihan 1,2.1902025820412097,East,0.10481075135528861,East
1157,4/1/2021,11380,1820,3940,0,3060,29.39142929,0.136523684,0.133642921,0.048240738,4.887597393,-0.408190984,Peralihan 1,4.904612946551367,East,0.14208307125128203,East
1158,4/2/2021,1870,1210,1800,0,840,29.30071143,0.120497025,0.189304494,0.069998917,3.238806857,-1.229251281,Peralihan 1,3.46423563990534,East,0.20183171165545052,East
1159,4/3/2021,12220,0,750,0,1500,29.25714107,0.148276764,0.153208837,0.026964537,-1.977945815,-1.132847778,Peralihan 1,2.27938889511982,South West,0.15556360111066128,East
1160,4/4/2021,1675,120,2080,0,1350,29.37071236,0.144921215,-0.027902892,0.101247842,-3.391367543,-2.815340879,Peralihan 1,4.407665830877194,South West,0.10502236376896414,
1161,4/5/2021,200,0,950,0,0,29.566428,0.147782995,-0.063658362,0.135886942,0.117217752,-3.62737265,Peralihan 1,3.629266088805277,South,0.15005881533130405,North West
1162,4/6/2021,50,30,40,0,30,29.72928293,0.12445372,-0.018868336,0.200814465,-2.344762214,-1.483209933,Peralihan 1,2.7744948270905185,South West,0.20169894262649252,
1163,4/8/2021,3187,590,12140,195,1970,29.80999957,0.1172418,0.024100818,0.358152556,-1.250659946,1.304379319,Peralihan 1,1.8070848647375768,North West,0.3589625367605961,
1164,4/9/2021,525,645,3040,0,200,29.73714129,0.130032149,0.06044267,0.328324776,-0.434401712,-1.568428787,Peralihan 1,1.6274746410555287,South,0.3338419909061457,
1165,4/10/2021,10115,1000,14564,118,2556,29.84499486,0.131451196,0.085357734,0.183112953,-0.357820816,-1.930272035,Peralihan 1,1.963157116856913,South,0.20203043411821636,North East
1166,4/11/2021,12280,430,16240,950,1850,29.88285621,0.126469342,0.15877727,0.033007344,2.761164443,-2.110196507,Peralihan 1,3.4751918478614243,South East,0.16217184165750612,East
1167,4/12/2021,11896,1786,13884,330,7432,29.8321425,0.118636939,0.189378549,-0.062121576,4.631397721,-0.728961042,Peralihan 1,4.688414342913574,East,0.19930711233187134,East
1168,4/13/2021,3928,790,6910,50,3988,29.65000043,0.132271605,0.184091362,-0.091454406,5.09885735,1.533812663,Peralihan 1,5.324558907630582,East,0.2055566538446953,South East
1169,4/14/2021,1900,10,3270,110,500,29.80214157,0.140726798,0.18395498,-0.0137108,5.559342457,0.405484756,Peralihan 1,5.574110372207494,East,0.1844652289821591,East
1170,4/15/2021,2440,480,3930,0,1350,29.66214,0.13085488,0.208726589,0.043883892,7.803017979,0.942212651,Peralihan 1,7.859698102363836,East,0.21328990818283594,East
1171,4/16/2021,3380,1490,8370,60,1660,29.59356907,0.139995924,0.250583798,0.08827939,6.061442243,1.979554207,Peralihan 1,6.376497229959115,East,0.26567930013246593,East
1172,4/17/2021,5185,190,7380,30,2165,29.68571464,0.135383821,0.267774231,0.122999451,7.827289393,1.817983371,Peralihan 1,8.035640782103368,East,0.2946725364433251,North East
1173,4/18/2021,1130,120,2380,0,180,29.20428693,0.129731669,0.345159005,0.141881992,5.486225529,4.790563729,Peralihan 1,7.28341756297562,North East,0.3731825804971048,East
1174,4/19/2021,4500,240,8610,0,510,29.10071236,0.131920446,0.381691551,0.147242752,4.367619279,2.8975571,Peralihan 1,5.241367694986957,North East,0.40910740413896096,East
1175,4/20/2021,1300,0,6350,120,0,29.40500093,0.128342182,0.2853393,0.108159829,1.183398399,1.154990312,Peralihan 1,1.6536125276405051,North East,0.3051508884696213,East
1176,4/21/2021,3860,970,7600,120,4080,29.76499943,0.119938863,0.12636523,0.141266161,-1.292298199,0.303205939,Peralihan 1,1.327391606340614,West,0.18953706655066396,North East
1177,4/22/2021,5360,2370,11620,160,1920,30.03999986,0.109782975,0.037291656,0.211480507,1.052346059,0.937065026,Peralihan 1,1.4090859061268095,North East,0.2147432710196047,
1178,4/23/2021,14597,2401,14177,20,6188,30.14356771,0.112729074,0.113387216,0.294641071,3.007692571,0.333202344,Peralihan 1,3.02609292714148,East,0.31570559303290413,
1179,4/24/2021,4435,2645,9575,70,2170,30.12071014,0.107848416,0.231082514,0.256646656,1.341930589,-1.180065809,Peralihan 1,1.7869899326142584,South East,0.34535001710227625,North East
1180,4/25/2021,6538,1450,16789,440,3383,30.00999893,0.116910285,0.339521006,0.16099995,1.225292381,1.561652979,Peralihan 1,1.98496887778026,North East,0.3757598933032297,North East
1181,4/26/2021,6053,1689,8860,100,2938,30.22285671,0.103590526,0.364953261,0.068925281,-0.860199764,1.064381252,Peralihan 1,1.3685214954814349,North West,0.3714048694827022,East
1182,4/27/2021,11797,2350,8060,0,3913,30.06500243,0.105331753,0.23867299,-0.044822793,-2.795854746,-0.284378383,Peralihan 1,2.810280204080799,West,0.24284538070109743,East
1183,4/28/2021,2420,830,2980,275,880,30.09928671,0.104461544,0.046880284,-0.029082772,-1.902690079,0.526305805,Peralihan 1,1.9741396447824369,West,0.0551685476981644,South East
1184,4/29/2021,6110,1640,13495,550,4655,29.91285914,0.100453761,0.012690983,0.060701196,-2.0615478,0.601013803,Peralihan 1,2.147369768596308,West,0.06201367788912947,
1185,4/30/2021,18656,4715,26060,50,6394,29.94713907,0.114448719,-0.028988186,0.041848746,-2.924791443,-0.942277703,Peralihan 1,3.0728313091702546,West,0.05090807862552968,North West
1186,5/1/2021,2540,400,7830,180,760,29.90571143,0.101560074,-0.147958199,0.04231754,-1.956301357,0.310374893,Peralihan 1,1.9807694397897,West,0.15389087966145104,West
1187,5/2/2021,2760,410,11770,300,1880,29.95928729,0.115050054,-0.170236066,0.143571638,-2.759865893,-1.192759673,Peralihan 1,3.006582010336614,South West,0.2226951580191168,North West
1188,5/3/2021,9995,1970,18590,0,4530,29.87714271,0.101799626,-0.182624814,0.175282365,-3.3613071,-1.299943564,Peralihan 1,3.603919906170978,West,0.25313184345026174,North West
1189,5/4/2021,8850,1380,18160,0,3370,29.81643014,0.114163307,-0.171801218,0.176859696,-4.157571579,-2.457270664,Peralihan 1,4.8294493009724775,South West,0.24656644251701393,North West
1190,5/5/2021,1980,100,5680,500,3420,29.65642864,0.107778876,-0.251749412,0.160984063,-6.529835243,-1.436827342,Peralihan 1,6.686046747626257,West,0.2988204059001556,North West
1191,5/6/2021,3581,1247,4695,60,1837,29.59785686,0.106875764,-0.254996849,0.231796073,-2.103162764,-2.245813621,Peralihan 1,3.076844557683285,South West,0.3446052995212786,North West
1192,5/7/2021,11285,1459,9940,50,3346,29.64714043,0.122557502,-0.131846981,0.283257376,3.146742407,-0.082165508,Peralihan 1,3.1478149479785262,East,0.31243938205229466,North West
1193,5/8/2021,7795,2155,17280,0,3880,29.51499721,0.115742319,0.166058272,0.201122181,4.063132293,1.212557532,Peralihan 1,4.240205159992776,East,0.2608169499664904,North East
1194,5/9/2021,8760,1072,19450,300,4748,29.65214107,0.126429914,0.292366297,0.094621679,1.8322435,2.070513668,Peralihan 1,2.764804349798926,North East,0.3072967844906146,East
1195,5/10/2021,13815,1445,14125,150,3270,29.58285729,0.128931425,0.254781736,-0.038030509,-0.990670924,-0.364072309,Peralihan 1,1.055451337504295,West,0.2576044499110463,East
1196,5/11/2021,3250,470,2400,60,1250,29.68142471,0.135276793,0.027784989,-0.08098501,-2.367871321,2.161715614,Peralihan 1,3.206217239774261,North West,0.08561879150297684,South
1197,5/12/2021,9330,1124,10016,770,4060,29.72928086,0.13100289,-0.150348551,0.119096846,-4.054092036,2.2512197,Peralihan 1,4.637203076642937,North West,0.19180392465991752,North West
1198,5/13/2021,1000,300,500,0,500,29.73714321,0.107162007,-0.195022905,0.264359026,-3.210679486,0.528030657,Peralihan 1,3.253809941676538,West,0.3285112297963461,North West
1199,5/14/2021,855,1260,4698,60,450,29.50571114,0.112497752,-0.174870781,0.356165264,-3.898675143,-0.660317022,Peralihan 1,3.9541985838079774,West,0.39677888720008736,North West
1200,5/15/2021,6110,670,4770,0,1230,29.73857114,0.107920058,-0.142952989,0.342302917,-1.748017228,-2.193663575,Peralihan 1,2.8049463648466766,South West,0.37095396486726356,North West
1201,5/16/2021,200,0,500,0,150,29.73928821,0.102539646,-0.110817285,0.256883789,-1.902132166,-3.309674964,Peralihan 1,3.817336131945974,South West,0.27976731707933244,North West
1202,5/17/2021,980,120,400,0,560,29.73714357,0.110103221,-0.016260666,0.284587413,0.732375606,1.495057234,Peralihan 1,1.6648033400974416,North East,0.28505158287018184,
1203,5/18/2021,3640,960,3840,290,2070,29.7992815,0.11652736,0.096651702,0.286506831,-3.772342236,1.12378115,Peralihan 1,3.9361720006377774,West,0.3023701633910981,
1204,5/19/2021,1490,460,410,60,360,29.88357329,0.132206009,-0.038899637,0.216294261,-3.900325807,0.589936951,Peralihan 1,3.944688454986703,West,0.21976439452347118,
1205,5/20/2021,13340,3460,8886,10,8204,29.90356893,0.1362731,-0.085700235,0.154613526,1.50676316,-0.968770418,Peralihan 1,1.791326699160452,South East,0.17677633524091368,North West
1206,5/21/2021,18660,4990,22830,100,5180,29.90714579,0.13627535,0.138444418,0.017792787,5.25615735,1.388627964,Peralihan 1,5.436494983936047,East,0.13958309405005356,East
1207,5/22/2021,20455,3785,27875,95,8020,29.59285414,0.123361635,0.230057331,-0.102309848,2.834327814,1.445386654,Peralihan 1,3.181596570399103,North East,0.25178101704581834,South East
1208,5/23/2021,7280,630,6340,390,3830,29.64928757,0.136135476,0.231182347,-0.182150261,5.080095757,-0.606522946,Peralihan 1,5.116174643648701,East,0.29431954598156834,South East
1209,5/24/2021,27155,1135,12351,710,10408,29.288572,0.135411109,0.129216647,-0.247650489,0.328617234,1.511039125,Peralihan 1,1.5463597653077297,,0.2793343991775122,South East
1210,5/25/2021,10925,2880,18675,20,9220,29.56071257,0.14717484,-0.007909049,-0.207910218,1.095727941,1.200456539,Peralihan 1,1.625335541577787,North East,0.20806059647345992,South
1211,5/26/2021,2190,1130,5320,380,1580,29.90356886,0.134935979,-0.085246804,-0.071939338,-0.218073523,-0.271361075,Peralihan 1,0.348127698494083,South West,0.11154499515483722,South West
1212,5/27/2021,6875,553,13547,60,1575,29.625715,0.120874265,-0.101504609,-0.022936521,-2.02244365,0.633220156,Peralihan 1,2.119256021199418,West,0.10406377680935053,West
